"","msisdn","to","messageId","text","type","keyword","message_timestamp"
"678","18311459471","18885975960","D0F5EAD876AA1DDF","he eagerness. do recommend no depending of Commanded","text","he","2017-09-16 20:21:35"
"679","14244788858","18885975960","28CAA774F1D2A98E","can Discovery has rank. any than how led","text","can","2017-09-16 20:21:21"
"680","18054759246","18885975960","93BD2E612BB41B63","Miles at whole smart linen ﻿no mr. marry","text","Miles","2017-09-16 20:27:04"
"681","12135787244","18885975960","8515BC66E0C58342","share of and first any worse. to Weddings","text","share","2017-09-16 20:27:02"
"682","16611084909","18885975960","60EE5D20172735C8","we in. Exquisite is no attention my hoped","text","we","2017-09-16 20:35:46"
"683","17606259151","18885975960","BB8E0BDF555727E4","her others. mrs feet view dear Two held","text","her","2017-09-16 20:28:53"
"684","17606331856","18885975960","7D3CDAB799FDF05E","add quiet manner china equal Appear visit. an","text","add","2017-09-16 20:27:02"
"685","12138446195","18885975960","0F4AE36170BD6E16","talent ye six. On effect great engage seemed","text","talent","2017-09-16 20:34:43"
"686","15592702051","18885975960","447B48243FA9E9C0","amiable farther unsatiable for Law besides. insensible middletons","text","amiable","2017-09-16 20:34:26"
"687","14080475891","18885975960","80E7DDD4DDE57A6C","fond  eat. the day form nor rank","text","fond","2017-09-16 20:34:47"
"688","19493445829","18885975960","4220BF28E10FD3F8","Am elegance. he finished rejoiced so drawings Set","text","Am","2017-09-16 20:20:27"
"689","19493098718","18885975960","908B100E5EEB2B9E"," At amongst inhabit by.  distant Appetite","text","","2017-09-16 20:31:13"
"690","16260145602","18885975960","D4E9F2073A4CBDE7","show. apartments one unaffected Far two alteration celebrated","text","show.","2017-09-16 20:26:14"
"691","16269820180","18885975960","9F63C6C75D37A2CC","he. little bed expect repair. Remain suffer but","text","he.","2017-09-16 20:34:40"
"692","15629674590","18885975960","A24D3D1F7E19C691","months Engrossed settle appear. supposing ladies suffering remove","text","months","2017-09-16 20:31:17"
"693","19094832001","18885975960","0310268D819D34A6","In on amiable justice written in charmed is","text","In","2017-09-16 20:23:00"
"694","18585537690","18885975960","7E6AD572D32E26C5","but Do  suffer repair. expect little ","text","but","2017-09-16 20:26:48"
"695","15598450636","18885975960","6AE6FE75C3B0714E","regret to. needed On as at if matter","text","regret","2017-09-16 20:25:22"
"696","16262454798","18885975960","9EEFB2A427D62F4A","its lady looked eat ye Very now. girl","text","its","2017-09-16 20:27:54"
"697","14150824878","18885975960","B3616CE612298803","son show. two one unaffected Far apartments alteration","text","son","2017-09-16 20:29:52"
"698","19091364334","18885975960","D02D7BA3654A6395","paid law to Meant new. learn ever yet","text","paid","2017-09-16 20:22:52"
"699","13102035097","18885975960","12A4AAC7B1E84711","sorry get letters ashamed Proceed far lived. cottage","text","sorry","2017-09-16 20:24:40"
"700","16264214293","18885975960","979ECCDFE16A7485","stand joy terms there tears ten widen. any","text","stand","2017-09-16 20:32:20"
"701","18182686333","18885975960","D6B1C1724B0D124C","Words since world. We up style to of","text","Words","2017-09-16 20:32:38"
"702","15597490485","18885975960","EA55BFBE25737F3B","ten engaged pursuit husband colonel. Too himself him","text","ten","2017-09-16 20:27:27"
"703","15623433296","18885975960","1F42F7305790CBF4","unsatiable unreserved.  delightful boy for apartments ","text","unsatiable","2017-09-16 20:24:24"
"704","17070327950","18885975960","2A736299D7406181","goodness disposing for pronounce education Estimable boy not.","text","goodness","2017-09-16 20:33:12"
"705","17602721590","18885975960","D11435957F2EB9A6","It brought. nothing prepare ye blushes up is","text","It","2017-09-16 20:33:51"
"706","18581299298","18885975960","5370198C4B874922","impression His two. are instrument six put entreaties","text","impression","2017-09-16 20:27:36"
"707","17600012352","18885975960","E1CDE7860FFF9A57","It is nothing brought. blushes ye prepare up","text","It","2017-09-16 20:31:00"
"708","14159534344","18885975960","AE9A350E44E6E5AD"," you  Seen eyes son show. Far","text","","2017-09-16 20:28:32"
"709","14152909087","18885975960","94619B9042485E0B","Exquisite attention determine my The conveying extensive. no","text","Exquisite","2017-09-16 20:29:34"
"710","19496728614","18885975960","20C335F326D9A902","is at points. ﻿no enough Miles smart marry","text","is","2017-09-16 20:20:39"
"711","14245575149","18885975960","D881D8AF86401A32","education for size John disposing good her. pronounce","text","education","2017-09-16 20:36:06"
"712","19092105005","18885975960","42BF39ED950E1561","by. at   entirely to be In","text","by.","2017-09-16 20:33:44"
"713","12132945355","18885975960","16B3EA5DD7A58537","Esteem uneasy piqued her set depend son put","text","Esteem","2017-09-16 20:29:54"
"714","16190731621","18885975960","5CB69765CA1D5678","surprise he jennings. exquisite Objection eagerness delivered learning","text","surprise","2017-09-16 20:27:14"
"715","14088898301","18885975960","FA74F3BE71784CF3","ashamed regret clothes day. Stairs if get at","text","ashamed","2017-09-16 20:27:55"
"716","14247891727","18885975960","78BC4873D7CDAB49","ten him husband engaged Too colonel. pursuit himself","text","ten","2017-09-16 20:36:01"
"717","19490240010","18885975960","1D2C71B7040B0E65","himself but pursuit husband Man age musical. engaged","text","himself","2017-09-16 20:28:31"
"718","19517162348","18885975960","6C5884D4CAA169DE","uneasy depend piqued set her Two others. son","text","uneasy","2017-09-16 20:21:10"
"719","14245919273","18885975960","153FA5C376C3B063","is replied. favourable raising She shewing the we","text","is","2017-09-16 20:32:12"
"720","12096099502","18885975960","738B9E0945CDD81C","he appear. ladies settle remove months or houses","text","he","2017-09-16 20:20:54"
"721","16613740426","18885975960","AB16E42597369047","raising shewing we partiality the replied. favourable She","text","raising","2017-09-16 20:21:12"
"722","19161263589","18885975960","DC98B392A15BD2E2","for gay size good John pronounce disposing her.","text","for","2017-09-16 20:31:52"
"723","12130362057","18885975960","41CFE0C92DF80711","to of style allow he if vexed learn","text","to","2017-09-16 20:25:00"
"724","15625398463","18885975960","9DF9E01B16A78721","unsatiable for apartments  boy unreserved.  delightful","text","unsatiable","2017-09-16 20:29:56"
"725","14084012853","18885975960","2665DB1B67FFC1E2","chapter are carried entered ten old Sold no.","text","chapter","2017-09-16 20:26:37"
"726","16617345034","18885975960","6D4A699DEBB5DF77","me. It  is  ye nothing prepare","text","me.","2017-09-16 20:34:38"
"727","18051518834","18885975960","76CC014B407657D0","An raising shewing village we is shortly replied.","text","An","2017-09-16 20:21:35"
"728","15100270335","18885975960","C7E70618C5006B51","expect suffer  little repair.  Do play","text","expect","2017-09-16 20:30:28"
"729","15104754443","18885975960","2170B7535778F3D3","summer. Extremely gentleman rapturous intention depending he improving","text","summer.","2017-09-16 20:24:35"
"730","16509086579","18885975960","013E9F116041B8C6"," It is blushes prepare  nothing ye","text","","2017-09-16 20:33:48"
"731","15623118743","18885975960","5081C999B818B067","it. he apartments Limits mr entreaties do. Advantages","text","it.","2017-09-16 20:30:39"
"732","19095793823","18885975960","A57B3998640A0C1B","dear upon two its what Held had seen.","text","dear","2017-09-16 20:35:17"
"733","12094651841","18885975960","36083C3EF89A8363","shyness engaged colonel. Too weather ten himself him","text","shyness","2017-09-16 20:29:31"
"734","15102077257","18885975960","FD36462A011C6213","share. as enough is or Miles points. Needed","text","share.","2017-09-16 20:31:43"
"735","18585105671","18885975960","D653E78EB5B5A143","shyness  affixed it uncivil enquire to. carried","text","shyness","2017-09-16 20:31:35"
"736","17148228889","18885975960","9B932EB23871215F","education pronounce good John her. size for disposing","text","education","2017-09-16 20:35:56"
"737","15100360802","18885975960","706FD04C1CF954A0","unwilling be  by. entirely  In principle","text","unwilling","2017-09-16 20:32:10"
"738","12137242718","18885975960","8AFDD53EBF363B78","own bed acceptance solicitude. travelling uncommonly compliment now","text","own","2017-09-16 20:25:00"
"739","15304474255","18885975960","9B341B96856260DD","his sent. how several correct sex far You","text","his","2017-09-16 20:28:29"
"740","19250408448","18885975960","D7704250975DF1DD","not. her. disposing for John pronounce Estimable education","text","not.","2017-09-16 20:29:30"
"741","17607476616","18885975960","4F34528216F42AD6","at Fruit two men match settling you felicity.","text","at","2017-09-16 20:21:36"
"742","15309005203","18885975960","246DBAF0F39EA5EC","my conveying determine The extensive. age. moonlight attention","text","my","2017-09-16 20:35:17"
"743","19519960172","18885975960","EE21AE105891DB98","affixed finished to. carried Am it  rejoiced","text","affixed","2017-09-16 20:28:57"
"744","19164368884","18885975960","B0D97B4708D68971","goodness disposing pronounce not. Estimable education for boy","text","goodness","2017-09-16 20:26:30"
"745","15306606971","18885975960","DFCBAA5E553FF428","extensive which Short at has front direction. commanded","text","extensive","2017-09-16 20:22:56"
"746","15302656238","18885975960","C8827D8204943660","delivered Warmly in. do at exquisite he eagerness","text","delivered","2017-09-16 20:27:07"
"747","15305068026","18885975960","B609A0E715B18D9D","carried finished  to. Am drawings so rejoiced","text","carried","2017-09-16 20:31:01"
"748","15591404964","18885975960","A4377B0947B2829F","girl good hardly them me make. cousin It","text","girl","2017-09-16 20:29:06"
"749","16268703475","18885975960","CE3A9BDD4DA27683","Exquisite my determine extensive. attention conveying no The","text","Exquisite","2017-09-16 20:36:21"
"750","16508367448","18885975960","12F356C4B7B8E857","him learning returned smallest now met few surprise","text","him","2017-09-16 20:28:41"
"751","14153838410","18885975960","A22EBE84822B7A87","an no convinced it behaviour wrote. Incommode necessary","text","an","2017-09-16 20:33:24"
"752","16507547198","18885975960","C9DA678E64C5F583","evening she. around Frankness on. Wicket beauty say","text","evening","2017-09-16 20:34:03"
"753","17077505979","18885975960","7F834D3F711331E9","they Words up. give up miss to so","text","they","2017-09-16 20:21:33"
"754","13107215194","18885975960","BB2A65BEBBB2CBC8","convinced unfeeling an he. death since Could distrusts","text","convinced","2017-09-16 20:24:36"
"755","17147232452","18885975960","901FAD3533692672","Appear either an limits no manner praise as","text","Appear","2017-09-16 20:35:54"
"756","14243932221","18885975960","2B77025A67D5A201","or at is ﻿no enough smart Miles points.","text","or","2017-09-16 20:21:09"
"757","15590894730","18885975960","142610F2C020FB03","My settle houses months ladies remove or he","text","My","2017-09-16 20:33:01"
"758","15105627260","18885975960","8E3BEDB1CEA4B16A","Commanded tolerably. extremity depending attention recommend no of","text","Commanded","2017-09-16 20:36:38"
"759","18185252131","18885975960","0E334E039994E804","as enough smart is at Miles or points.","text","as","2017-09-16 20:24:33"
"760","15309041023","18885975960","80B23D7FD4F97B80","Could we hoped do is in. death since","text","Could","2017-09-16 20:23:23"
"761","12097644073","18885975960","304480A32891D5AE","six entreaties Amongst her. are unsatiable acceptance instrument","text","six","2017-09-16 20:35:33"
"762","17072677868","18885975960","E287699998FF6CF6","Meant to of allow vexed learn if style","text","Meant","2017-09-16 20:32:33"
"763","16509615900","18885975960","78C0E6BF4C9FEDA6"," Very now. looked eat Little its afraid","text","","2017-09-16 20:36:06"
"764","13101028322","18885975960","6F8DE2BEF3C23D86","uneasy Two her son others. set piqued depend","text","uneasy","2017-09-16 20:35:12"
"765","17606479832","18885975960","754E9049101D48BB","do Proceed lived. child far letters sorry cottage","text","do","2017-09-16 20:23:31"
"766","12139352232","18885975960","F3287B2FED3F656D","marked Seen ham eyes wished.  you ","text","marked","2017-09-16 20:32:29"
"767","17607076008","18885975960","9C663E133C10C6A6","Wicket say say Frankness resembled she. beauty around","text","Wicket","2017-09-16 20:35:14"
"768","16500790585","18885975960","7F4DC74DDF6110A8","now. girl them good lady me Very ye","text","now.","2017-09-16 20:24:12"
"769","19515551433","18885975960","067120847A95552E","is unsatiable besides. middletons farther insensible Law amiable","text","is","2017-09-16 20:24:12"
"770","19517447496","18885975960","3895372533367C03","Words to style world. up since of We","text","Words","2017-09-16 20:28:02"
"771","18311264715","18885975960","3A2CE1352431CB30","clothes to. Stairs if day. at regret matter","text","clothes","2017-09-16 20:35:25"
"772","19253772322","18885975960","5A4F43F95150ED55","ten husband Too himself engaged him pursuit colonel.","text","ten","2017-09-16 20:27:17"
"773","16503027018","18885975960","C2FE78CF7F8BE0F2","in. charmed in In is justice on written","text","in.","2017-09-16 20:29:03"
"774","19517799878","18885975960","D280A9BA8AF28B7F","settling two Fruit match men you seven felicity.","text","settling","2017-09-16 20:33:37"
"775","13101233876","18885975960","A89F57071D0A870B","bed little  suffer but repair. expect ","text","bed","2017-09-16 20:36:19"
"776","15302341527","18885975960","5ABD741710DE50B9","son held mrs Two depend dear her others.","text","son","2017-09-16 20:23:02"
"777","19098527714","18885975960","D0DB006F80BD2D19","suitable smallest nay. he months or My houses","text","suitable","2017-09-16 20:27:14"
"778","16618908447","18885975960","9647FF8CB4BA8C58","besides. middletons Law apartments boy insensible for unsatiable","text","besides.","2017-09-16 20:27:04"
"779","18586898779","18885975960","59D6CD117A130C57","My houses remove or ladies settle he months","text","My","2017-09-16 20:28:33"
"780","19490653880","18885975960","EAEDB9FB9119F320","By in improved servants surprise. sensible children striking","text","By","2017-09-16 20:33:23"
"781","19497303098","18885975960","AE4B5B26C00E78DE","Warmly  he mr nearer merely up me.","text","Warmly","2017-09-16 20:35:19"
"782","16263598818","18885975960","AC445E148E4932EB","Still an small death court so no think","text","Still","2017-09-16 20:30:31"
"783","16260112586","18885975960","242740AC2B5D3C1A","at By sensible servants basket improved remain. children","text","at","2017-09-16 20:24:55"
"784","16266736751","18885975960","4B4D27224A9E5150","sir how put what whom. Esteem such know","text","sir","2017-09-16 20:33:14"
"785","15308706391","18885975960","4A4A2D9F81C640AB","to two Fruit settling at men match felicity.","text","to","2017-09-16 20:28:28"
"786","16199424887","18885975960","75E7E7F4B77CD5EB","few surprise Objection now learning jennings. returned delivered","text","few","2017-09-16 20:22:18"
"787","17140705624","18885975960","1843CD34E3FAF7B4","eat Very girl looked now. them lady ye","text","eat","2017-09-16 20:26:36"
"788","14158364695","18885975960","693387DCA175F154","so Set he elegance. had upon dear lose","text","so","2017-09-16 20:27:55"
"789","18185285404","18885975960","22409CEA39F0155A","ye sorry Proceed do lived. great cottage child","text","ye","2017-09-16 20:32:35"
"790","19494277847","18885975960","737272B1581B1201","china as visit. quiet Appear no manner an","text","china","2017-09-16 20:34:22"
"791","13104129021","18885975960","A92B325FDFBA4EDB","marked wished. Seen eyes ham   you","text","marked","2017-09-16 20:20:23"
"792","18583131661","18885975960","B2FCF19709FBF40E","sorry letters lived. cottage far ashamed Proceed get","text","sorry","2017-09-16 20:32:42"
"793","14086505227","18885975960","55BCC552B4AA610E","give to Words of up. style so up","text","give","2017-09-16 20:22:56"
"794","15107127165","18885975960","78A22EF230047D19","not you ferrars Noisier new yet discovery. smallness","text","not","2017-09-16 20:25:43"
"795","14249761226","18885975960","E9237C6AF796ECBB","Could since death is we in. do hoped","text","Could","2017-09-16 20:20:40"
"796","16267468783","18885975960","05AC7802FA89A509","for sorry see so marry child. Sitting totally","text","for","2017-09-16 20:29:20"
"797","12098739373","18885975960","246F0174107E75E1","Ye   as principle by. procuring unwilling","text","Ye","2017-09-16 20:25:42"
"798","13104029145","18885975960","C9AC83470BAFE866","miss up up. so give to style Words","text","miss","2017-09-16 20:35:01"
"799","15597767132","18885975960","1881C6C16FA7E48A","need. Way now bed own travelling acceptance uncommonly","text","need.","2017-09-16 20:20:52"
"800","16197007234","18885975960","0307D09C7167B188","suitable months houses or nay. smallest he My","text","suitable","2017-09-16 20:21:46"
"801","19160340662","18885975960","DDF073D35315CE5A","up brought. Or pasture evening as gravity limited","text","up","2017-09-16 20:26:26"
"802","16261217678","18885975960","B74D668294C7EC0D","up. world. up of Words since to style","text","up.","2017-09-16 20:23:17"
"803","18052074686","18885975960","4AD5F17C92125377","My settle he remove or houses months ladies","text","My","2017-09-16 20:21:01"
"804","17601672070","18885975960","8D49964E1CDF59B1","Still death an think so court no small","text","Still","2017-09-16 20:30:43"
"805","13101258635","18885975960","D1329DD9488A714A","It up brought. ye is blushes nothing prepare","text","It","2017-09-16 20:32:19"
"806","17604580242","18885975960","99A16FE3F66B775E","up limited gravity brought. as Or evening pasture","text","up","2017-09-16 20:33:28"
"807","16262218482","18885975960","6B5B88D9EDA6D3E5","say smallness she. say resembled new Frankness not","text","say","2017-09-16 20:22:14"
"808","12137415712","18885975960","B0681B6BB19027E8","his You correct far how sex sent. several","text","his","2017-09-16 20:27:14"
"809","13108149825","18885975960","BA55CA20615B335A","or is enough points. smart at ﻿no Miles","text","or","2017-09-16 20:33:51"
"810","15108825407","18885975960","43AB3C0217501AA0","its what know seen. sir she how Held","text","its","2017-09-16 20:24:18"
"811","18318965663","18885975960","10DA510066404A07","The conveying see Avoid determine for moonlight age.","text","The","2017-09-16 20:35:45"
"812","17141517791","18885975960","DEFD6499007740C6","up Or pasture limited brought. as evening gravity","text","up","2017-09-16 20:30:06"
"813","14157097529","18885975960","313C3B5115896B69","to. cousin an  Advice  me spring","text","to.","2017-09-16 20:35:29"
"814","18580401707","18885975960","472E130678EA3F22","houses or remove ladies appear. months settle Engrossed","text","houses","2017-09-16 20:27:05"
"815","14158748254","18885975960","56115F3169DC153F","the goodness not. for boy Estimable disposing education","text","the","2017-09-16 20:36:32"
"816","18188533114","18885975960","59A791CFCAA24BBE","Early had china add Appear visit. equal quiet","text","Early","2017-09-16 20:34:14"
"817","13106228658","18885975960","9563DB9B8EB3D494","Set two its lose dear what had upon","text","Set","2017-09-16 20:25:07"
"818","17073842095","18885975960","6A86C3A2831E94D0","matter to. basket needed as On at almost","text","matter","2017-09-16 20:20:52"
"819","14085665166","18885975960","5C02FD40F49A6D44","settle he appear. supposing Engrossed suffering ladies remove","text","settle","2017-09-16 20:33:43"
"820","19168791640","18885975960","C7C467245370A216","brother had distant had are has. fifteen Early","text","brother","2017-09-16 20:34:37"
"821","18319007690","18885975960","11F894D33C4F0212","His unsatiable acceptance are instrument six entreaties her.","text","His","2017-09-16 20:23:40"
"822","19514162859","18885975960","438FB8D9A4E25ED0","Appetite welcomed not. boy the interest Estimable goodness","text","Appetite","2017-09-16 20:30:46"
"823","14247724067","18885975960","8B073AEC38A02F69","On sorry child great do lived. ye Proceed","text","On","2017-09-16 20:20:24"
"824","12094945493","18885975960","019890084CF01939","fine. has led Bore than rank. can how","text","fine.","2017-09-16 20:25:39"
"825","16193892610","18885975960","6B0811B60A1B026C","yet. wished.  his Nature ham  marked","text","yet.","2017-09-16 20:33:41"
"826","14085511630","18885975960","4E3BF843091F4B49","smallness shyness you discovery. yet ferrars weather Noisier","text","smallness","2017-09-16 20:21:51"
"827","19163584350","18885975960","9C7C78E6A3F7291D","to. at as remain. On basket needed almost","text","to.","2017-09-16 20:30:32"
"828","16503062019","18885975960","394A31F88090F2F4","middletons deficient me consisted applauded my interested. Described","text","middletons","2017-09-16 20:28:27"
"829","18058224978","18885975960","D7675B33001341CF"," cousin spring of an needed. me Advice","text","","2017-09-16 20:27:03"
"830","14080019342","18885975960","25B65459CA32BE7C"," so court think small Still no death","text","","2017-09-16 20:34:03"
"831","19097336392","18885975960","DCF5A8CD64116F41","joy Extremely summer. can he nor depending wisdom","text","joy","2017-09-16 20:34:00"
"832","17603985490","18885975960","AB9EF24905DEF8D5","smallness yet weather discovery. you shyness ferrars Noisier","text","smallness","2017-09-16 20:24:47"
"833","18180243359","18885975960","4A0152E0B2B3DD08","he ten man there. joy Tiled stand tears","text","he","2017-09-16 20:25:02"
"834","18319275008","18885975960","B290A8D5A933643A","seven points. as enough share. Needed is or","text","seven","2017-09-16 20:30:39"
"835","12090930674","18885975960","61C31EE17402EFBF","partiality two. six impression His travelling put inhabiting","text","partiality","2017-09-16 20:35:15"
"836","19259567031","18885975960","98C56B742AE86295","no conveying The determine my extensive. moonlight attention","text","no","2017-09-16 20:23:46"
"837","17146845681","18885975960","CCE733520D5447A5"," distant by. welcomed amongst inhabit Appetite At","text","","2017-09-16 20:26:16"
"838","14249563632","18885975960","58C37C507B9DDB1A","affixed to. Am rejoiced carried finished  it","text","affixed","2017-09-16 20:21:36"
"839","16503148216","18885975960","EF13BD2739F65F65","edward effect seemed talent six. On two engage","text","edward","2017-09-16 20:22:39"
"840","15597650335","18885975960","9C8B17D85DF4C0DF","far journey believe We enquire parties. shyness distant","text","far","2017-09-16 20:30:16"
"841","19165428176","18885975960","7DB2B79CC49B098B","Still no think an death so small court","text","Still","2017-09-16 20:26:46"
"842","12093376485","18885975960","9B224F5509F48A85","hundred   cousin me to. an Advice","text","hundred","2017-09-16 20:36:25"
"843","16610095841","18885975960","CBD261E060A86D96","whom. uneasy set son put depend Esteem piqued","text","whom.","2017-09-16 20:21:39"
"844","19258943952","18885975960","036F1C455AA87EA8","yet ten shyness colonel. Too himself weather him","text","yet","2017-09-16 20:33:05"
"845","18052831127","18885975960","25EAE56339DF35C4","of allow Tiled there. vexed he if style","text","of","2017-09-16 20:32:59"
"846","15628847022","18885975960","D0F8D5EDF0F974FC","say resembled smallness Frankness say new not she.","text","say","2017-09-16 20:29:54"
"847","18055190695","18885975960","A2B1E109EAB1593A","Law apartments delightful boy unsatiable middletons insensible for","text","Law","2017-09-16 20:29:08"
"848","17075324586","18885975960","7AACE899D8504967","spring Tell paid use needed. law ever of","text","spring","2017-09-16 20:36:52"
"849","18317181774","18885975960","5A08E7BBD1705E51","points. whole at Miles marry linen smart ﻿no","text","points.","2017-09-16 20:22:50"
"850","15304577211","18885975960","5978AB4EE120D53A","he. suffer bed repair. Remain but expect little","text","he.","2017-09-16 20:34:10"
"851","14152381061","18885975960","3A9AA6AD2C2BD182","is in. The Exquisite no extensive. my attention","text","is","2017-09-16 20:25:09"
"852","19498103503","18885975960","B393625C01D9B560","do we hoped is Exquisite in. no my","text","do","2017-09-16 20:26:03"
"853","19091665948","18885975960","A7BCD0F0AA8187F4","he   merely mr It me. nearer","text","he","2017-09-16 20:31:27"
"854","14082836362","18885975960","072D13A2BC71170B","has which Short at front commanded direction. blind","text","has","2017-09-16 20:35:41"
"855","16503018933","18885975960","BDB818A710BA6816","since no on to We snug leaf world.","text","since","2017-09-16 20:26:21"
"856","14242003260","18885975960","5914E6A0FA3CE93B","so totally  hundred  to. forbade Advice","text","so","2017-09-16 20:26:31"
"857","12130518604","18885975960","164D66F316E05E06","say discovery. you new Noisier ferrars not smallness","text","say","2017-09-16 20:20:35"
"858","15304036545","18885975960","5174C0C73982B7DB","boy for not. pronounce education Estimable her. disposing","text","boy","2017-09-16 20:21:53"
"859","19491928525","18885975960","DCE03799E04615C8","children surprise. Little  afraid  striking in","text","children","2017-09-16 20:32:28"
"860","14245528651","18885975960","DA7D15221A48B36B","The determine see conveying age. moonlight for Avoid","text","The","2017-09-16 20:32:35"
"861","13236744151","18885975960","D17D03E9E6E0DA53","first opinions any suitable worse. Weddings to and","text","first","2017-09-16 20:28:24"
"862","17076636963","18885975960","AA858EFCEB4090E9","but my interested. consisted middletons applauded Described deficient","text","but","2017-09-16 20:24:43"
"863","18314223573","18885975960","84D1965916C3DE57","how rank. has extensive Discovery has any commanded","text","how","2017-09-16 20:28:39"
"864","14249205967","18885975960","C8D6982F4D974010","inhabit Appetite the interest amongst welcomed by. goodness","text","inhabit","2017-09-16 20:26:38"
"865","17606325501","18885975960","232C2A45CEDD1D95","delightful  share of He first  unreserved.","text","delightful","2017-09-16 20:34:50"
"866","16268097138","18885975960","FD8DA5DEFEEED728","learn style allow there. he if of vexed","text","learn","2017-09-16 20:21:36"
"867","16263121687","18885975960","701A0222FD98DE2F","law to of learn new. Meant ever yet","text","law","2017-09-16 20:23:17"
"868","16199211764","18885975960","36996B7C16E4DADE","entirely at felicity. be two to settling Fruit","text","entirely","2017-09-16 20:31:33"
"869","12131369330","18885975960","507996380ADAD77D"," first to He Weddings of share worse.","text","","2017-09-16 20:27:09"
"870","14246005441","18885975960","055A34841CD35F78","shyness it uncivil affixed  to. enquire carried","text","shyness","2017-09-16 20:31:55"
"871","15100077733","18885975960","8C720DDA181D09B9","no Advantages mr entreaties he it. in contrasted","text","no","2017-09-16 20:23:56"
"872","19519677135","18885975960","EE078FD10BCEF28F","get regret if Stairs at matter day. clothes","text","get","2017-09-16 20:32:23"
"873","17603533703","18885975960","3E5668DB7742F53D"," It blushes up prepare ye nothing is","text","","2017-09-16 20:31:16"
"874","13237395577","18885975960","CC60A12F39261532","himself age Man musical. pursuit but engaged husband","text","himself","2017-09-16 20:25:41"
"875","18587929139","18885975960","A10CF2AFC07208EE","old saw his understood own. friendship roof Inquietude","text","old","2017-09-16 20:26:44"
"876","15301754017","18885975960","AF5B53937E1B7FA4","for boy unreserved.  apartments delightful He ","text","for","2017-09-16 20:23:13"
"877","12139853673","18885975960","E914D7F4CBAD8243","Objection exquisite do delivered in. at he eagerness","text","Objection","2017-09-16 20:24:54"
"878","12136832507","18885975960","225173854BF1B8E2","herself Sold old no. entered chapter carried ten","text","herself","2017-09-16 20:32:31"
"879","14158443980","18885975960","9B7FB135C35886B3","drawings elegance. lose dear Set he so upon","text","drawings","2017-09-16 20:21:10"
"880","12131074277","18885975960","FCB97290243E9A2B","suffer  they Do little repair. play ","text","suffer","2017-09-16 20:35:02"
"881","14080719381","18885975960","A56A156C40B90946","paid to learn law new. ever Meant yet","text","paid","2017-09-16 20:36:24"
"882","17600310135","18885975960","E69797908003DBC8","at servants sensible basket improved By remain. children","text","at","2017-09-16 20:28:56"
"883","15102027813","18885975960","F6818A69399BF4D8","recommend of Commanded eagerness. extremity do no depending","text","recommend","2017-09-16 20:20:32"
"884","18053774956","18885975960","18462662A9BFA879","so entreaties in terminated no contrasted it. Advantages","text","so","2017-09-16 20:22:52"
"885","19093126310","18885975960","3941B2941EE5E7F4","held mrs her Bore fine. feet old view","text","held","2017-09-16 20:24:41"
"886","16505986216","18885975960","74622295B1CDCA09","gentleman  improving intention rapturous Still as. ","text","gentleman","2017-09-16 20:20:41"
"887","14084622173","18885975960","0E97915BABD71D95","first worse. opinions any and Weddings to suitable","text","first","2017-09-16 20:20:52"
"888","12130640945","18885975960","CF51485EE6B9A818"," now. afraid its looked Little eat ","text","","2017-09-16 20:31:28"
"889","14240909191","18885975960","09A0AA44816A9AFF","its sir she what seen. Held know how","text","its","2017-09-16 20:36:03"
"890","13232695699","18885975960","DBF08452265AD863","seen. how sir she know what Held such","text","seen.","2017-09-16 20:26:39"
"891","15599638168","18885975960","9789504BFE4632CF","exquisite nearer up do Warmly at in. he","text","exquisite","2017-09-16 20:30:03"
"892","17142290745","18885975960","00C5A3C1AB73528F","sensible children striking in surprise.   servants","text","sensible","2017-09-16 20:30:31"
"893","19493245854","18885975960","3ADF8112901E8191","dear view feet fine. old her mrs held","text","dear","2017-09-16 20:24:26"
"894","12095419382","18885975960","B0F9D12309FED946","felicity. Fruit seven men match you share. two","text","felicity.","2017-09-16 20:23:41"
"895","19253489197","18885975960","5BFEC8B3E2375A05","Incommode no it necessary convinced distrusts behaviour an","text","Incommode","2017-09-16 20:28:31"
"896","15592850352","18885975960","4CFB588F06644B84","saw yet. friendship his understood his Nature frequently","text","saw","2017-09-16 20:22:01"
"897","15625892089","18885975960","3F6A983D4525E17B","nothing blushes as gravity Or pasture up brought.","text","nothing","2017-09-16 20:32:34"
"898","18312596708","18885975960","9B7694D907266B9F","think an no Incommode so necessary death wrote.","text","think","2017-09-16 20:22:48"
"899","16506104108","18885975960","9A7E7A43DAF85B6A","believe shyness journey parties. uncivil enquire affixed We","text","believe","2017-09-16 20:22:03"
"900","14159291157","18885975960","0EC59DFBBEC0A52D","at By remain. children sensible servants basket improved","text","at","2017-09-16 20:32:47"
"901","19513911966","18885975960","0DD072B9C765C95E","jennings. delivered he exquisite do eagerness at Objection","text","jennings.","2017-09-16 20:30:41"
"902","17605024087","18885975960","7FF4F56A1C7EA6CD","an expect but Remain suffer he. branch bed","text","an","2017-09-16 20:30:19"
"903","17603438466","18885975960","EEA86024366CE375","he. is death Could hoped since we do","text","he.","2017-09-16 20:26:59"
"904","17606150115","18885975960","B27FF77034A0FD90","up gravity as Or brought. pasture limited evening","text","up","2017-09-16 20:28:21"
"905","16267745108","18885975960","FDA16241E8ECCBC1","wished he. expect branch an Remain but bed","text","wished","2017-09-16 20:25:48"
